"id_direccion";"alias";"id_renabap";"manzana_renabap";"terreno_renabap";"latitud";"longitud";"calle_declarada";"altura_declarada";"esquina_declarada";"direccion_en_cvf";"es_ubicable";"direccion_normalizada";"calle";"altura";"piso";"depto";"manzana";"sector";"torre";"cp";"parcela";"lote";"entre_calle_1";"entre_calle_2";"calle_esquina";"casa";"terreno";"pasillo";"pasaje";"referencia_auxiliar";"observaciones";"tira";"chacra";"macizo";"seccion";"ruta";"km";"id_revision_dir"
681754;"FF2_590833";1786;"17";"47";-32.91050465;-60.70364273;"";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1347393;"FF2_2406841";1786;"33";"35";-60.7028856;-32.9134782;"CABAL";"1275";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1360729;"FF2_2420237";1786;"32";"3";-60.7060781;-32.9131712;"GARZON";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1390975;"FF2_2450620";1786;"11";"1";-60.7052801;-32.9118332;"OLAVARRIA Y PASAJE SAN JOSE";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1344840;"FF2_2404283";1786;"13";"22";-60.7056047;-32.908781;"OLAVABARRIA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1352993;"FF2_2412475";1786;"36";"37";-60.7060229;-32.9123078;"GARZON";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
700728;"FF2_609825";1786;"37";"10";-32.91124098;-60.7055249;"Olavarria 1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1364190;"FF2_2423708";1786;"3";"19";-60.706077;-32.9130586;"SHEWSHERS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1346597;"FF2_2406044";1786;"17";"78";-60.70396639;-32.91069333;"MARIA DE LOS ANGELES";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
684694;"FF2_593774";1786;"15";"78";-32.91213244;-60.70375069;"";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1352674;"FF2_2412153";1786;"36";"3";-60.706112;-32.9116809;"GARZON";"1380";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1315952;"FF2_2375282";1786;"32";"15";-60.7009286;-32.9125505;"OTTONE";"1306 BIS";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PASILLO";"";"";"";"";"";"";"";"";"";""
1346572;"FF2_2406019";1786;"8";"25";-60.7055667;-32.910363;"OLAVARRIA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1352972;"FF2_2412453";1786;"36";"14";-60.706525;-32.91240667;"GARZON 1332 BIS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1360730;"FF2_2420238";1786;"4";"65";-60.7061198;-32.9130358;"GARZON";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1344118;"FF2_2403556";1786;"41";"32";0;0;"OLAVARRIA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1364186;"FF2_2423704";1786;"45";"3";-60.7055519;-32.9111149;"SAN TANO";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1390985;"FF2_2450630";1786;"36";"60";-60.7060571;-32.91269;"GARZON 1300 BIS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1346641;"FF2_2406088";1786;"17";"62";-60.7037646;-32.91053351;"";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MARIA GONZALES";"";"";"";"";"";"";"";"";""
1479111;"FF2_2546109";1786;"46";"33";-60.7022033;-32.9116745;"CABAL";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1356227;"FF2_2415719";1786;"35";"41";-60.70559752;-32.91140903;"SAN TANO";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1317676;"FF2_2377018";1786;"32";"25";-60.7007193;-32.9124699;"OTTONE BIS";"1300";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1359719;"FF2_2419223";1786;"5";"201";-60.70517333;-32.91289;"SAN CAYETANO";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1327240;"FF2_2386614";1786;"24";"16";-60.7030614;-32.9122796;"CABAL";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1416747;"FF2_2476812";1786;"12";"24";-60.70502586;-32.91002038;"OLAVARRIA 1600";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1390989;"FF2_2450634";1786;"7";"49";-60.7063482;-32.9104379;"GARZON 1515 BIS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
699323;"FF2_608420";1786;"37";"33";-32.91156986;-60.7062555;"Garzon 1380 Bis";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1357064;"FF2_2416556";1786;"21";"15";-60.70599167;-32.91250833;"OLAVARRIA";"1351 BIS";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1344154;"FF2_2403592";1786;"17";"112";-60.7043934;-32.9103934;"MARTINEZ DE ESTRADA";"";"OLAVARRIA";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"OLAVARRIA";"";"";"";"";"";"";"";"";"";"";"";"";""
1317679;"FF2_2377021";1786;"32";"22";-60.70061;-32.9126;"OTTONE BIS";"";"1300";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1327246;"FF2_2386620";1786;"33";"17";-60.7029899;-32.9127086;"CABAL";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1352454;"FF2_2411934";1786;"11";"7";-60.705365;-32.9112;"SAN CAYETANO";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1353125;"FF2_2412607";1786;"6";"10";-60.7065269;-32.9112597;"GARZON";"1412 BIS";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1321180;"FF2_2380527";1786;"23";"16";-60.7011217;-32.9130749;"SANTA CLARA";"2524";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1322248;"FF2_2381604";1786;"30";"9";-60.70083859;-32.91276148;"OTTONE";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1356271;"FF2_2415763";1786;"37";"35";-60.7060108;-32.9123885;"GARZON";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1346977;"FF2_2406425";1786;"8";"29";-60.7064991;-32.9098987;"GARZON 1602 BIS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
688945;"FF2_598026";1786;"8";"84";-32.91006264;-60.70615692;"Garzón 1600 Bis";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1315936;"FF2_2375266";1786;"28";"3";-60.70268315;-32.91074779;"CABAL";"1430";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PASILLO";"";"";"";"";"";"";"";"";"";""
1352105;"FF2_2411583";1786;"35";"35";-60.705663;-32.9115328;"SAN CAYETANO";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
15995;"FF2_016890";1786;"26";"22";-32.91102144;-60.70222011;"";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1321490;"FF2_2380841";1786;"32";"43";-60.7008204;-32.9126413;"OTTONE";"1200 BIS";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1470114;"FF2_2536552";1786;"15";"18";-60.70349;-32.91186167;"CABAL";"";"SAN JOSE";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SAN JOSE";"";"";"";"";"";"";"";"";"";"";"";"";""
1322264;"FF2_2381620";1786;"26";"4";-60.70225503;-32.91272162;"CABAL";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1472658;"FF2_2539194";1786;"24";"21";-60.70326833;-32.91259333;"MAXIMILIANO COLBER Y PASAJE 1";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1344070;"FF2_2403508";1786;"17";"114";-60.7044074;-32.910639;"LOS ANGELES";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1321192;"FF2_2380539";1786;"25";"1";-60.7029473;-32.9119568;"MARIANO CABAL";"1316 BIS";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1472385;"FF2_2538917";1786;"34";"14";-60.70147479;-32.91191286;"OTTONE";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SAN JOSÉ";"";"";"";"";"";"";"";"";""
1429718;"FF2_2492844";1786;"3";"23";-60.70497562;-32.91354038;"ATACALCO";"6016";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1357076;"FF2_2416568";1786;"5";"159";-60.70542167;-32.91195667;"SAN CAYETANO";"";"SAN JOSE";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SAN JOSE";"";"";"";"";"";"";"";"";"";"";"";"";""
1356268;"FF2_2415760";1786;"11";"10";-60.70543894;-32.91090984;"MARIA DE LOS ANGELES";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
681819;"FF2_590898";1786;"47";"18";-32.90996281;-60.70361242;"";"";"";"CALLE 1482 BIS entre CABAL BIS y OLAVARRÍA BIS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
699014;"FF2_608111";1786;"35";"35";-32.91107918;-60.70580347;"San Cayetano 1501";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1315441;"FF2_2374769";1786;"47";"43";-60.70281167;-32.91085167;"CABAL BIS";"1400";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
690888;"FF2_599970";1786;"37";"24";-32.91166955;-60.70564912;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1315675;"FF2_2375004";1786;"26";"28";-60.7022297;-32.91181;"SAN JOSE";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1343347;"FF2_2402782";1786;"19";"44";-60.70420833;-32.90928667;"OLAVARRIA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
678888;"FF2_587966";1786;"33";"17";-32.91248876;-60.70091247;"Ottone bis  1306 Pasillo";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1347412;"FF2_2406860";1786;"20";"39";-60.7034931;-32.91013902;"";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"CEFERINO NAMUNCURÁ";"";"";"";"";"";"";"";"";""
7847;"FF2_008645";1786;"1";"38";-32.91419975;-60.70474807;"Guaycuru 2705";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1347395;"FF2_2406843";1786;"43";"64";-60.7033143;-32.9138333;"CABAL";"1266";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
681793;"FF2_590872";1786;"47";"67";-32.90979899;-60.70400492;"";"";"";"CALLE 1482 BIS entre CABAL BIS y OLAVARRÍA BIS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1320880;"FF2_2380227";1786;"25";"79";-60.7028112;-32.9120348;"CABAL";"1328BIS";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1391006;"FF2_2450651";1786;"23";"9";-60.7047152;-32.9124157;"OLAVARRIA 1407 BIS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1470344;"FF2_2536790";1786;"7";"33";-60.70226576;-32.91115047;"SAN JOSE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1344600;"FF2_2404042";1786;"13";"97";-60.7053584;-32.9101589;"MARTIN  ESTRADA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1431855;"FF2_2495295";1786;"37";"38";-60.7033077;-32.9179974;"SAN CAYETANO";"1541 BIS CASA 4";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1316037;"FF2_2375368";1786;"32";"33";-60.70064466;-32.91257884;"OTTONE";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1346967;"FF2_2406415";1786;"7";"11";-60.7064641;-32.9097356;"GARZON 1600 BIS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1357677;"FF2_2417169";1786;"4";"3";-60.7065725;-32.9131618;"GARZON";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1327247;"FF2_2386621";1786;"14";"5";-60.7045759;-32.9128911;"OLAVARRIA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1347329;"FF2_2406777";1786;"8";"30";-60.70636053;-32.90911703;"GARZON";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1320883;"FF2_2380230";1786;"40";"22";-60.7031303;-32.9126928;"MARIANO CABAL";"1317BIS";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
681717;"FF2_590796";1786;"27";"1";-32.91102813;-60.70295992;"Cabal 1422 Bis";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
64660;"FF2_066202";1786;"26";"38";-32.91152742;-60.70296405;"Cabal 1400 Bis";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1317681;"FF2_2377023";1786;"32";"14";-60.7009389;-32.9125508;"OTTONE (PASILLO)";"1300 BIS";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1357664;"FF2_2417156";1786;"6";"43";-60.7056425;-32.9111261;"SAN CAYETANO";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1357066;"FF2_2416558";1786;"32";"15";-60.70467833;-32.91310833;"OLAVARRIA";"1351 BIS";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1353394;"FF2_2412876";1786;"36";"14";-60.7064321;-32.9119723;"GARZON";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1431852;"FF2_2495292";1786;"45";"13";-60.7044777;-32.9120747;"OLAVARRIA";"1426";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1390998;"FF2_2450643";1786;"23";"1";-60.7053038;-32.9118781;"OLAVARRIA 1511 BIS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1345954;"FF2_2405401";1786;"2";"5";-60.7056703;-32.9085836;"OLAVARRIA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1314193;"FF2_2373513";1786;"26";"34";-60.7025238;-32.9120253;"CABAL";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SAN JOSE";"";"";"";"";"";"";"";"";""
1357068;"FF2_2416560";1786;"4";"62";-60.7061554;-32.9130602;"SCHWEITZER";"2700";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1320869;"FF2_2380216";1786;"23";"18";-60.70209557;-32.91293982;"SHUEZER";"2530";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1327245;"FF2_2386619";1786;"15";"33";-60.7034121;-32.9120102;"SAN JOSE";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1346637;"FF2_2406084";1786;"17";"115";-60.704476;-32.9108142;"";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MARIA DE LOS ANGELES";"";"";"";"";"";"";"";"";""
1341561;"FF2_2400989";1786;"17";"133";-60.7044397;-32.9104778;"OLAVARRIA";"1504 BIS";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1345455;"FF2_2404900";1786;"13";"27";-60.70549501;-32.90870665;"OLAVARRÍA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1352306;"FF2_2411785";1786;"36";"18";-60.7060202;-32.9122612;"GARZON 1330 BIS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1351249;"FF2_2410721";1786;"8";"6";-60.7062909;-32.9099112;"GARZON 1536 BIS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1325505;"FF2_2384875";1786;"42";"6";-60.70347;-32.91328;"MARIANO CABAL";"1297 BIS";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
679401;"FF2_588479";1786;"46";"20";-32.91302167;-60.70079833;"San Jose 2550";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1325803;"FF2_2385173";1786;"42";"23";-60.7034938;-32.9132933;"CABAL";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1364183;"FF2_2423701";1786;"3";"21";-60.7056012;-32.9132197;"SHEWSHERS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1346667;"FF2_2406114";1786;"13";"68";-60.7059643;-32.9096537;"";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SAN CALLETANO 1600";"";"";"";"";"";"";"";"";""
15989;"FF2_016884";1786;"26";"27";-32.91183382;-60.70211047;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1316034;"FF2_2375365";1786;"34";"79";-60.70115928;-32.9122949;"OTTONE";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1327239;"FF2_2386613";1786;"15";"40";-60.7034806;-32.9119515;"SAN JOSE";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1346666;"FF2_2406113";1786;"8";"72";-60.7058018;-32.9096788;"";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SAN CALLETANO 1600";"";"";"";"";"";"";"";"";"";""
1345457;"FF2_2404902";1786;"4";"13";-60.7060678;-32.9097849;"";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SAN CAYETANO";"";"";"";"";"";"";"";"";""
1346657;"FF2_2406104";1786;"18";"26";-60.70419898;-32.9094688;"OLAVARRIA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
684423;"FF2_593503";1786;"18";"47";-32.91003181;-60.70429554;"";"";"";"MARTÍNEZ ESTRADA entre CALLE 1482 BIS y OLAVARRÍA BIS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
679405;"FF2_588483";1786;"46";"31";-32.911715;-60.70162333;"San Miguel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1352110;"FF2_2411588";1786;"5";"186";-60.70603774;-32.91263341;"GARZON 340 BIS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1328123;"FF2_2387500";1786;"24";"17";-60.7029493;-32.9124808;"CABAL 1300";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1343375;"FF2_2402810";1786;"17";"92";-60.7042595;-32.9108795;"MARIA DE LOS ÁNGELES";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1353400;"FF2_2412882";1786;"36";"3";-60.7065913;-32.9118228;"GARZON";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
24617;"FF2_025651";1786;"3";"29";-32.91310693;-60.70526565;"Olavarría 1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1343328;"FF2_2402763";1786;"18";"8";-60.70504833;-32.90963;"OLAVARRIA 1600 BIS";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
684422;"FF2_593502";1786;"18";"5";-32.90986773;-60.70481522;"";"";"";"OLAVARRÍA BIS entre MARTÍNEZ ESTRADA y CALLE 1482 BIS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1343312;"FF2_2402747";1786;"47";"25";-60.7033793;-32.9099623;"PJE.NAMUCURA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1351262;"FF2_2410734";1786;"9";"17";-60.705451;-32.910367;"LAVARRIA";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1326285;"FF2_2385656";1786;"42";"41";-60.70335464;-32.91350793;"CABAL 1200";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1353868;"FF2_2413350";1786;"35";"41";-60.7057477;-32.9115373;"SAN CAYETANO";"";"";"Dirección declarada sin informar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
